row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
3176,AE5A404A,2722,0,"순조롭게 진행되고 있습니다.
마침 망루 보수가 끝난 참인데……. 보시겠습니까?",0,"Everything is proceeding smoothly. In fact, we have just finished repairing the watchtower. Would you like to inspect it?",0,"進展得相當順利。
目前正好修繕完瞭望台……您要看看嗎？"
3177,AEAF332F,1548,0,"키우루, 그쪽은 어떠냐?",0,"You find anything, Kiwru?",0,奇羽琉，你那邊怎麼樣了？
3178,AEB696F4,3353,0,"그, 그런가. 내겐 경험이 없는 일이니 잘 모르겠군.",0,"Whoa, really? Never happened to me before, so I can't say I relate.",0,這、這樣啊。我沒有這種經驗，所以不明白呢。
3179,AEBB3E39,2009,0,"가, 감사합니다!",0,Th-Thank you very much!,0,謝、謝謝你們！
3180,AED6E87C,1335,0,"히, 히익……",0,Eeep...,0,噫、噫……
3181,AEDC0D10,2366,0,지금이라면 아직 하쿠씨인 채로 있을 수 있을지도 모르는 것입니다.,0,When it might be okay for him to remain as Haku for now?,0,若是現在，或許哈克先生還能保有自我。
3182,AEEDF862,2176,24,……응. 한둘 늘어난다고 달라질 건 없으니까. 괜찮을 것 같아.,24,"Well, it's not like having one or two more's going to make much of a difference, so okay.",24,……嗯。不管是多一個人還是兩個人，都沒什麼差別。所以無妨啦。
3183,AF14824B,1345,0,"네, 저야말로 잘 부탁드립니다!",0,As am I!,0,我才要請你多多指教了！
3184,AF1E6727,2376,0,"으, 음. 나도 오늘은 일찍 자도록 하마.",0,"Ye-Yes, I shall turn in early tonight as well.",0,是、是啊。鄙人今天也會早點睡的。
3185,AF2F9255,2166,0,히야앗!?,0,Eek?!,0,呀啊！
3186,AF6D5918,1558,0,"불안한 마음, 인가……",0,Uneasiness...,0,感到不安，是嗎……
3187,AF74FCC3,3343,0,"조정과 결전을 벌일 때는 병사가 엄청 많았는데, 지금은 아무도 없어서 이상한 느낌이네.",0,"It's unnerving... There were so many soldiers here during our battle against the Imperial Court, but now there's nobody at all.",0,和朝廷決戰時還有那麼多士兵的，現在卻沒半個人在，真不可思議。
3188,AF79540E,1999,0,"가면의 힘으로 미카즈치님을 물리치긴 했지만, 그 직후 쓰러지셨고……",0,He managed to stave him off with the akuruka's power but fainted immediately after...,0,雖然憑藉假面之力擊退了御雷大人，但他馬上就倒下了……
3189,AF8DDDC7,2817,0,"네코네의 말에, 키우루는 힘차게 대답한다.",0,Kiwru replies cheerfully to Nekone.,0,奇羽琉精神十足地回應貓音。
3190,AF8F0546,3647,0,"아니요, 그렇게 하게 해 주셨으면 합니다.",0,No... It is something I must do.,0,不，應該說在下就是想這麼做。
3191,AF982A7D,2732,0,후후. 저는 누님께 부탁받은 거예요.,0,I was asked to be present by my dear sister.,0,呵呵。我是受大姊拜託而來的。
3192,AFC56967,1731,0,"노스리에게 맡겨 두면, 궁병들은 어떻게든 될 것 같다.",0,Looks like Nosuri's going to take good care of the archers.,0,看來只要交給鵟，弓兵應該就沒什麼好擔心了。
3193,AFC8C1AA,3939,0,"이놈들, 끌고 가라잇!",0,Take them away!,0,把他們通通帶走！
3194,AFD97A11,2670,0,"저도 할 수 있는 것입니다. 키우루, 둘이서 기기리를 쓰러뜨리는 것입니다!",0,"I can fight, too. Let's drive these gigiri away together!",0,我也是能作戰的。奇羽琉，我們兩人一起打倒奇奇利吧！
3195,AFF2B199,1937,0,……읏.,0,...Uh.,0,唔……
3196,AFF49C15,2848,0,"아하하…… 딱히 그런 뜻은 아니니까, 신경 쓰지 않았으면 해.",0,"Hahaha, it's nothing like that. Don't worry.",0,啊哈哈……沒有那種事啦，所以你別在意。
3197,AFFF1954,4083,0,…………,0,...,0,……
3198,B00197DB,2223,0,으으응. 아무것도 아니야.,0,"Nothing, really.",0,沒有。沒什麼。
3199,B03062A9,2334,0,무리한 부탁을 해서 미안했다.,0,I apologize for the unreasonable request.,0,抱歉，還為難你了。
3200,B048D9D7,2763,0,"어이, 이 자식아!",0,"Hey, you there!",0,喂，你小子！
3201,B05D2E6D,3049,0,"상대가 성상이라는 건 알고 있었지만, 이즈루하 병사는 무슨 말인지 몰라 애매하게 대답했다.",0,"The soldier is so confused he can only give a vague and ambiguous reply, even to the princess herself.",0,雖然知道對方是聖上，但伊茲魯哈兵依然摸不著頭緒，只得做出模稜兩可的答覆。
3202,B05FF6EC,3678,0,"베나위공, 소생과 한판 승부해 주시지 않겠습니까?",0,"Lord Benawi, may I have the privilege of a duel?",0,貝納威大人，能否與在下一決勝負？
3203,B0B0027F,3592,0,이것도 쿠쨩과 안쥬님의 사이가 좋기 때문이네요.,0,A reflection of Ku and Her Majesty's close bond of friendship!,0,這也是因為小久和杏樹大人很要好呢。
3204,B0B62FF3,2794,0,"하핫, 들켰네.",0,Haha! You found me indeed.,0,哈哈，被你找到了啊。
3205,B0BB873E,3098,0,"……성상께서 말씀하신 대로입니다.
소생은 강자와 싸워 이기기 위해 무사 수행을 하는 것이 아닙니다.",0,Her Highness is right. I am not seeking powerful foes to beat as part of my warrior training.,0,"……正如聖上您所言。
在下並不是為了與強者交手並戰勝他們而進行武士修行的。"
3206,B0BDAAB2,1509,0,키우루.,0,Kiwru.,0,奇羽琉。
3207,B0D73156,2423,0,호롯!,0,♪!,0,咕嚕！
3208,B0E6C424,3894,0,"……! 안 됩니다, 그렇다면 제가……!",0,"What? No, Your Majesty, in that case, I shall—",0,……！　這可不行，那就由我……
3209,B1155B61,2413,0,우후후후～. 바로 차목을 사냥해 와야겠구나!!,0,Hehehe... I'm going to go hunt chamokku right away!,0,呵呵呵～我這就去狩獵恰摩可！
3210,B124AE13,3904,0,짐이냐? 짐은 미카…… 크흠크흠. 치리멘 도냐의 미토다!,0,"Me? I am your Mika...AHEM! I mean, the Chirimen merchant, Mito!",0,你說余？　余是帝……咳咳咳咳。余是縐綢批發商的水戶！
3211,B14E84C9,2100,0,"오슈토르는, 걱정해 주지 않는 걸까……",0,"But not you, then...?",0,奧修特爾，你不擔心我們嗎……
3212,B166655E,3382,0,"뭐, 됐다. 그보다 이 녀석들부터 처리하는 게 우선이니까.",0,"Mo-More importantly, we have bring those guys in.",0,算、算了。比起那個，先解決這些傢伙比較重要。
3213,B1726848,3602,0,무네치카공이 저희에게……?,0,Lady Munechika?,0,宗近大人有事找我們？
3214,B17445C4,2804,0,"도망친다……? 서, 설마 아투이씨들은……",0,"Run away? Do-Don't tell me... Atuy, you...",0,逃跑……？　難、難道說阿圖依小姐你們……
3215,B17FC085,1519,0,시노논쨩.,0,Shinonon.,0,小詩諾農。
3216,B19A0559,3248,0,정말 훌륭하세요……. 저도 이타쿠님을 본받아야겠어요……,0,How admirable... I must learn from your strength...,0,您實在太偉大了……我也得向伊塔庫大人看齊才行……
3217,B19D9CDB,3688,0,알겠습니다!,0,Understood!,0,明白！
3218,B19F445A,3097,0,하지만 무네치카는 화내지 않고 가라앉은 표정을 지었다.,0,"But instead of looking angry, Munechika looks dejected.",0,但宗近並沒有發怒，而是露出失落的神情。
3219,B1C3FDEC,2213,0,우키키키킷!?,0,Geegeegee?!,0,嗚吱吱吱吱！？
3220,B1E51800,3405,0,히익……,0,Eek...,0,噫……
3221,B21948B5,3668,0,그리고 야마토의 미카도께서도 건강해 보이셔서 무엇보다입니다.,0,And the Mikado of Yamato. You look well.,0,而且大和之帝也這麼有精神，真是太好了。
3222,B21B9034,3247,0,"대참사를 겪고도 마음이 꺾이지 않은 채 미래를 바라보는 이타쿠의 모습에,
키우루와 루루티에는 감탄의 한숨을 내쉬었다.",0,Kiwru and Rulutieh are visibly moved by Itak's firm resolve to look beyond the tragedy that just befell them and instead focus on the future ahead.,0,"看著遭遇困境卻又毫不氣餒地著眼將來的伊塔庫，
奇羽琉和露露緹耶都敬佩不已。"
3223,B262D1E6,2867,14,…………,14,...,14,……
3224,B276DCF0,2324,0,상관은 없습니다만. 혹시 일을 신경 쓰고 있는 건가요?,0,Of course. Is it about your work?,0,是沒問題……難道兄長是在介意工作方面？
3225,B2A07A7D,3884,0,하핫!,0,"Yes, Your Majesty!",0,是！
3226,B2B9DFA6,2187,13,네. 쿠~쨩은 투스쿨의……,13,"Yes! After all, she's Tuskur's—",13,是的。小久是圖斯庫爾的……
3227,B2CAE199,3334,0,"쿠쥬우리, 이즈루하와 동맹을 맺고, 본격적으로 조정과 맞설 날이 가깝다.",0,War against the Imperial Court is imminent now that we have formed alliances with Kujyuri and Izuruha.,0,和九重里、伊茲魯哈結為同盟後，正式與朝廷作戰的日子也不遠了。
3228,B2E949A6,3979,0,하지만……,0,However...,0,不過……
3229,B2F091AA,2784,0,산책이야!,0,Taking a walk!,0,來散步的！
3230,B2FB14EB,1539,0,시노논쨩?,0,Shinonon?,0,小詩諾農？
3231,B32B2391,4039,0,"안쥬의 양옆을 지키듯 무네치카와 미카즈치가 나란히 서고,
키우루가 그 뒤를 쫓아간다.",0,"Munechika and Mikazuchi flank Anju on both sides in a protective formation, while Kiwru takes up the rear.",0,"宗近和御雷像要從旁守護一般，站在杏樹的兩旁。
而奇羽琉則是跟在他們的後頭。"
3232,B332FB9D,2774,0,"후우…… 네코네씨, 다친 데는 없으신가요?",0,"Nekone, are you unhurt?",0,呼……貓音小姐，你有沒有受傷？
3233,B334D611,3612,0,"그럼, 이번에도 짐이 입회인을 맡도록 하겠다.",0,"And as usual, I shall serve as a witness.",0,那這次也由余來見證吧。
3234,B3397EDC,1529,0,"……랄까, 벌써 가 버렸네.",0,Ah... She's already gone.,0,呃，她已經跑掉了。
3235,B33F5350,3078,0,이번에도 이길 수 있어서 다행이다. 이거라면……,0,It is good that I won this time too. Now I...,0,這次也成功獲勝，真是太好了。如此一來……
3236,B37BB591,2197,3,"……칫, 눈치챘나!",3,Tch! They've spotted us.,3,嘖，被發現了嗎！
3237,B3B4B6C7,2314,0,타랴아아아아아아!,0,RRRAAAAHHH!!,0,哈啊啊啊啊啊！
3238,B3D9FA03,3137,0,다가오는 발소리에 뒤를 돌아본다.,0,Oshtor hears footsteps approaching from behind and turns around.,0,聽見腳步聲後，回頭一望……
3239,B3DB2282,3658,0,으음……,0,Uh...,0,唔……
3240,B40169F7,2664,0,"……앗, 키우루. 거기 있는 수액 좀 따 줬으면 하는 것입니다.
저로선 조금 닿지 않는 것입니다.",0,"Hey, Kiwru! Can you get that tree sap up there for me? I can't reach it.",0,"啊，奇羽琉。能幫我採集那邊的樹汁嗎？
我搆不太到。"
3241,B413A122,1349,0,그건 제가 할 말입니다.,0,We could say the same for you.,0,不，那是我的台詞才對。
3242,B41886A9,1425,0,우히히. 모두에게 도움이 될 수 있어서 기쁘네.,0,Hee hee! I'm so glad I was helpful.,0,嘻嘻。能幫上大家的忙，真是太好了。
3243,B42973DB,3372,0,"아투이, 너…….
팔주장에 임명된다는 건 야마토 백성에게는 영예로운 일이라고!?",0,"Atuy, look here... Being appointed as one of the Eight Pillar Generals is an honor beyond compare for a citizen of Yamato!",0,"阿圖依，你……
能被任命為八柱將，對大和之民來說是榮譽有加的事情啊！"
3244,B436FB8C,3118,0,"큰언니, 귀여워!",0,"You're so cute, Sis!",0,大姐姐，你很可愛喔！
3245,B43B5341,2814,0,"그래도 키우루 혼자서는 힘들고요.
저도 도와드리는 것입니다. 같이 힘내는 것입니다.",0,"But of course, you won't be doing it alone. I'll help as much as I can, so let's make it work together!",0,"但光靠奇羽琉一個人會很辛苦。
所以我也會幫忙的。一起加油吧。"
3246,B443E83F,2387,0,오라버니는…… 그래서……,0,"Dear Brother, are you...",0,兄長……那麼……
3247,B455CE21,2453,0,"풀이 죽은 후미뤼르를 보고, 무네치카는 황급히 고개를 가로저었다.",0,Munechika quickly shakes her head in response to Fumirul's crestfallen inquiry.,0,見芙米露露失落的神情，宗近連忙搖頭。
3248,B4721D4D,2157,0,"네, 쉿이군요.",0,"Oh yes, I'll be very quiet.",0,好的，要噓──對吧。
3249,B4A2964C,4112,0,"야마토의 팔주장인 두 사람과 싸워 볼 수 있어서 만족했습니다.
언젠가 다시 정식으로 겨뤄 보고 싶습니다.",0,"I got to fight two Pillar Generals, so I'm satisfied. Maybe you'll receive an official request for a friendly duel soon.",0,"能和大和八柱將當中的兩人交戰，我心滿意足了。
真希望有朝一日能正式與你們交手。"
3250,B4A4BBC0,2399,0,"그래서 나와 루루티에를 상대로도 맞설 수 있을 만한 병사들을 선발하려고, 병사들을 여기에 모은 거야.",0,So I've gathered them here for the purpose of selecting those who can hold their own against you and me in a fight.,0,所以我為了篩選出能與我和露露緹耶你抗衡的士兵，把士兵們叫來這裡了。
3251,B4A9130D,2837,0,"요, 요리를 잘한다니…….
오슈토르님의 아내가 될 몸으로서 요리 한두 가지쯤은 할 수 있어야 당연한 거예요.",0,"Sp-Splendid... It's only natural for Lord Oshtor's bride to know a thing or two about cooking, right?",0,"竟、竟然說我廚藝精湛……
作為奧修特爾大人的妻子，做得出幾道菜是理所當然的。"
3252,B4BF0308,2135,0,"……고마워, 아투이.",0,"...Thank you, Atuy.",0,……謝謝妳，阿圖依。
3253,B4C5A565,2743,0,앗……. 여기 방벽이 약해져 있는 것입니다.,0,The wall is falling apart here.,0,啊……這裡的屏障變脆弱了。
3254,B4D052DF,2883,0,"시스는 쿠온의 일격을 맞고, 귀여운 비명을 지르며 쓰러진다.",0,Shis lets out an adorable shriek at Kuon's attack before falling to the ground.,0,希絲接下久遠的一發攻擊後，發出可愛的悲鳴就此倒下。
3255,B4D28A5E,3618,0,"잘도 투스쿨 병사들을 상대로 승리를 거두었구나.
너의 활약, 내 일처럼 자랑스럽다.",0,"You have done well, triumphing over the Tuskur soldiers. I am as proud of your achievement as if it was my own!",0,"對上圖斯庫爾士兵，真虧你能戰勝啊。
你的活躍表現，令余相當自豪喔。"
3256,B4DF2293,1568,0,우킷! 우키키킷!,0,Ooogee! Geegeegee!,0,嗚吱！　嗚吱吱吱！
3257,B507CF52,2753,0,병사들을 준비하는 건 가능하지만……. 그들에게는 어떻게 전할 생각이신가요?,0,"We can certainly do that, but how would you brief the soldiers on their mission?",0,要安排士兵是沒問題……但要怎麼向他們解釋？
3258,B510E069,3628,0,"게다가 복구 작업도 있어, 한가하기는커녕 몹시 바쁜 형편입니다.",0,There is much restoration work to see to as well. Your duties should be picking up rather than settling down.,0,而且因為有復興工程，別說穩定了，現在可謂十分忙碌。
3259,B51238E8,2956,1,"노스리의 말에, 토키후사 잔당 병사들이 들끓는다.",1,Nosuri's words send ripples of excitement through the Remnants.,1,時櫻餘黨士兵間的氣氛，因鵟的話語而沸騰起來。
