row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
7096,516CBAC2,10222,0,"<帝:ミカド>に今生の別れを告げ、緊急用の<門:ゲート>で脱出した一行は、
クジュウリ近郊の遺跡へと転送された。
そこは、かつてハクが目覚めた場所だった。",0,"The group say their final farewells to the Mikado and escape through
an emergency gate which brings them to the ruins near Kujyuri, the
place Haku had once awakened.",0,"與帝告別此生後，一行人從緊急大門逃脫，
被傳送至了九重里郊外的遺跡。
這個地方，便是昔日哈克甦醒的場所。"
7097,5182B41B,7372,0,………,0,...,0,……
7098,51852E64,10824,0,伝わってない！,0,"No, you don't!",0,才沒傳達到呢！
7099,519FD58D,10866,0,……<否:いな>。,0,...No.,0,……非也。
7100,51A9014C,5749,0,姫殿下、お伝えしなければならぬ事が御座います。,0,"Your Highness, there is something you must know.",0,公主殿下，鄙人有件事必須告訴您。
7101,51C536F8,7203,0,で、でも、わたしはアンジュさまのお側付きとしてずっと……,0,"B-But I have been serving as Miss Anju's retainer
until--",0,可、可是，我作為杏樹大人身旁的近侍，一直都……
7102,51E806D2,10930,0,<揺:ゆ>り……<籠:かご>？,0,Cradle...?,0,搖……籃？
7103,51E883DC,10774,0,夢？,0,A dream?,0,夢？
7104,51FC0598,6796,0,ハァァァァッ！！,0,HAAAAAAHHH!!!,0,喝啊啊啊啊！！
7105,51FC8540,8999,0,にょほほ……宴はまだまだこれからでおじゃるよ。,0,"Nyohoho... Know this; the festivities have only
now begun.",0,喔呵呵……宴會現在才正要開始喔。
7106,520C6AC3,10137,0,"……随分無駄話が過ぎたようですね。
話は終わりです。続きは、またお会いしたときにでも。",0,"...I believe I have wasted enough time talking.
This will be the end of it. If we meet again,
perhaps we shall continue our conversation.",0,……看來我說太多廢話了呢，閒話就到此為止。等到下次見面之時再繼續吧。
7107,5216CA1D,6967,0,感慨に耽っていると、畏まっていたムネチカが再度口を開いた。,0,"Lost in my thoughts, I hear Munechika speak up.",0,正在我陷入感慨時，態度拘謹的宗近再度開了口。
7108,521F3441,5741,0,どうした、聞こえぬのか？　<余:よ>はハクの菓子を所望しておるのじゃぞ。,0,"What now? Was I unclear? I demand that Haku
prepare me an apology dessert.",0,怎麼了，你們沒聽到嗎？余想要吃哈克做的點心。
7109,524D6274,9912,0,存じております。あなたの真の名も。ここへいらした目的も……,0,"I am aware. I know your true name, as well as
why you have come...",0,我知道。我也知道您的真名，更清楚您此行的目的……
7110,525074AA,9341,0,"寄りかかってしまいそうな心を引き締める。
ネコネの不安げな様子はそうした想いを察してのことかもしれない。",0,"I regain control of my thoughts. Maybe that's why
Nekone was concerned... She saw how much I wanted
to let everything go.",0,我極力抑制住了想要依賴母親的心情。貓音會露出不安的表情，或許是因為察覺到了我的這種想法。
7111,5252E2D5,7889,0,その余裕溢れる様子に、こちらも悟る。,0,"I realize immediately, seeing his confident
demeanor.",0,公主殿下。
7112,5256714B,6574,0,……さて。,0,...Now.,0,……那麼。
7113,5259164E,6076,0,役立たずは役立たずなりに、身の程を知るであります。,0,Good-for-nothings should know their place.,0,派不上用場的人就要有自知之明。
7114,526E48C2,9795,0,皆、考えていることは同じみたい。,0,Looks like we're all thinking the same thing.,0,看來大家的想法都一樣。
7115,52818EE6,10260,0,さてと。ちょっとの間、こっちに集中してもらおうかねえ。,0,"Now then, my friends... How about you pay attention to me for a second?",0,那麼……我得請你們暫時把注意力放到我這邊囉。
7116,529304CA,7753,0,"元々、イズルハは我等の氏族が治めており、
それを我が家が<長:オサ>となって<纏:まと>め上げていたのです。",0,"Originally, Izuruha was governed by our clan.
The head of our family became chieftain, and
was responsible for uniting the other clans.",0,原本，伊茲魯哈是由吾等之氏族所治理，並由我們家擔任族長，將其統整起來。
7117,52A03B47,8294,0,酒を流し込むごとに、少しずつだがトキフサの躰がゆらゆらと揺れ始めていく。,0,"With all that alcohol in him, Tokifusa's beginning
to gently rock back and forth in his seat...",0,隨著時櫻把酒一杯杯喝下肚，他的身體便逐漸開始搖晃起來。
7118,52B5B945,6128,0,逃げ……た？,0,It... ran away?,0,逃走了……？
7119,52D21F0D,8412,0,"何が、何が氏族の<長:オサ>だっ！　
そんな物、金印さえあれば、貴様のような小娘でも……！",0,"What is the chieftain of the clan, really!?
None of it matters! As long as you have the
Golden Seal, even a simple girl like YOU can...",0,什麼氏族之長！那種頭銜，只要有了金印，就連妳這樣的小丫頭都能當……！
7120,52D2D15D,9769,0,あっ#@－－#！？,0,Ah--!?,0,啊#@－－#！？
7121,52DEF01E,11029,0,<姉:あね>さまを助けるです！,0,"We will save you, dear sister!",0,救出姐姐大人！
7122,52E86EAC,10922,2,"嘆くヒトのところに、どこからともなく真っ白いヒトが現れて、
救いの手を差し伸べてくれるという、マシロ様。",2,"Lord Mashiro—a man clad in all white who appears seemingly out of nowhere
before someone in need and lends a helping hand.",2,"據說有個不知來自何處的純白之人，會出現在愁眉不展的人身旁，
並向其伸出援手。"
7123,52FE802D,10114,0,"それに、これは立派な再利用。
廃棄されるのを待つばかりの彼等を、私の力で活躍出来るようにしてあげたのです。",0,"Not to mention, quite economical. All of them
would have led much shorter lives, had I not
used my power to give them new purpose.",0,而且，這可是完美的回收再利用。它們原本只能坐以待斃，而使用了我的力量之後就能有活躍表現。
7124,530268ED,9641,0,後はどうか……真の姫殿下を玉座に……そして支えて欲しいでおじゃる……,0,"Unto these words listen, now, and listen well.
If a princess is to ascend yon seat... Let it be
our liege true, and p-prithee remain at her side.",0,之後還請您……務必協助真正的公主殿下登上王座……然後輔佐她是也……
7125,53210040,10761,0,<兄:あに>さま……,0,Dear brother...,0,兄長大人……
7126,53337178,10433,0,………,0,...,0,…………
7127,53394AF6,7454,0,心配するな。少しの間くらいなら、ネコネがいなくとも何とかなる。,0,"Do not worry. I am sure I can manage our affairs
for a time without you, Nekone.",0,別擔心。如果時間不長，即使貓音妳不在，鄙人也會想辦法處理的。
7128,5343E4D1,10250,0,ギギギギギ！！,0,"*rattle, rattle*",0,嘰嘰嘰嘰嘰！
7129,534674CB,9647,0,……マロロ？,0,...Maroro...?,0,……麻呂呂？
7130,5346C166,9898,0,いや、それ以前に……,0,More importantly...,0,不對，在那之前……
7131,535E7C5F,10375,0,大丈夫、マスターキーは壊れてる。それに、<聖廟:せいびょう>はもう……,0,"It's all right. The Master Key is broken. And
besides, the Mausoleum is...",0,沒關係，萬能鑰匙已經壞了，而且聖廟也已經……
7132,53625170,8263,0,"一方、クオンはいつのまにかトキフサの隣りに腰掛けると、
しなだれ掛かって酒壺を差し出した。",0,"On the other side, Kuon appears to have snuggled
up to Tokifusa, hanging on his arm and raising
one of the bottles for him.",0,另一方面，久遠則不知何時坐到時櫻身旁，接著朝他貼過去，並遞出了酒壺。
7133,53781AA1,10520,0,あやや、なんかお墓に埋めたはずの顔があるぇ。,0,"Oh, this is a bit much! I thought we'd already
got those pretty faces into their graves.",0,哎呀呀，怎麼好像有早就埋進墳墓裡面的人在啊。
7134,53837503,7631,0,『ヨカロウ。所詮ハ足手マトイノ身ト知ルガヨイ。』,0,"VERY WELL. SOON ENOUGH, YOU WILL UNDERSTAND
THAT YOU ARE MERELY DEAD WEIGHT IN THIS
BATTLE...",0,「好吧，就讓汝等明白自己有多礙事。」
7135,538BEF6D,5613,0,やや硬い声で告げると腰を下ろし、居住まいを正した。,0,"I straighten my posture, falling into Oshtor's
stolid, firm voice.",0,我略顯拘謹地回答後坐了下來，端正姿勢。
7136,5390797E,7633,0,やめてっ……！！,0,Stop...!,0,住手……！！
7137,539088E2,7958,0,ゲンホウは呆れ気味に答えた。,0,Genho sounds flat-out exasperated.,0,彥峰帶著無奈答道。
7138,53921E9D,9366,0,そんな中、自分は安堵し小さく息を吐いた。,0,"In this idyllic moment, I feel myself inwardly
sigh in relief.",0,在這種氛圍中，我放鬆下來，輕輕地呼出一口氣。
7139,5394D86B,10170,0,そういえば、トゥスクルの方々は、<仮面:アクルカ>を封ずる術を知っていた……,0,"...I recall now--the people of Tuskur were said
to know a method of sealing away the Akuruka...",0,說起來，圖斯庫爾的各位知曉封印<假面:亞庫爾卡>之術。
7140,53A0FC73,11021,0,きっと、そうです。姿だけじゃなく中身も、心までもきっとそのまま……,0,"I believe you're right. Not just their appearance,
but their very souls are the same...",0,肯定是那樣的。不光是身姿連內在都……連內心也肯定維持著原貌……
7141,53AB9FCE,7105,0,お父さま？,0,Father?,0,父親大人？
7142,53AE55B6,5803,0,それもまた、ひとつの道かと。,0,That is indeed one option.,0,這也是一種選擇吧。
7143,53B42B88,9881,0,ならば……,0,So be it...,0,那麼……
7144,53B49E25,9632,0,だから、喋るな！,0,I said stop talking!,0,就叫你別說話了！
7145,53B5ADDF,5535,0,持っていって、<皆:みな>さんと食べてちょうだい。,0,"Please, take it and share it with whomever you
care to.",0,你就拿去和大家一起吃吧。
7146,53BDA707,6575,0,#@－－#ッ！？,0,!?,0,#@－－#！？
7147,53F08203,9618,0,させぬでおじゃる……ッ！！,0,I shan't allow this!,0,休想得逞……！！
7148,53F9A48E,7949,0,"おかげでソイツがあればイズルハの中じゃ、
少々の無理無茶も押し切ってしまえるって寸法だ。",0,"Long as you got that... at least in Izuruha, you
can get away with workin' outside the lines.",0,多虧如此，只要有了那東西，就算是多少有點勉強之事，在伊茲魯哈還是能推行到底。
7149,5408EDE0,6052,0,と、どけぇぇぇぇ、邪魔だぁぁぁぁぁ！！,0,O-Out of my way! Move!,0,閃、閃開啊啊啊，別擋路啊啊啊啊！！
7150,54102207,6937,0,ということは、やはりトゥスクルの……,0,"OK, so she's definitely from Tuskur...",0,這麼說來，她果然是圖斯庫爾的……
7151,541DCBF7,5676,0,そう……,0,I see...,0,是嗎……
7152,542B6824,7064,0,この先、我等が大きく動く為には、急ぎ白黒をつける必要がある。,0,"If we wish to ensure our future, we must force
them to come to a decision.",0,今後，為使吾等能大規模展開行動，必須趕緊劃分出敵我。
7153,5433AB10,6129,0,どうやらヤツは生き残る事を選んだようだな。,0,Seems its survival instinct won out.,0,看來牠選擇了繼續活下去。
7154,543C4848,7143,0,アンジュはオーゼンの言葉に当然のように大きく頷いた。,0,"Anju nods grandly at Ozen's words--as if that's
the obvious response.",0,杏樹對歐甄的話大大點頭，一副理所當然的樣子。
7155,54427D64,5808,0,無論、<某:それがし>は姫殿下を一人放り出すような不忠は致しませぬ。,0,"Of course, I would never do anything so disloyal
as to abandon you.",0,當然，鄙人也不會做出不忠之舉，放著公主殿下不管。
7156,54522885,7605,0,まずい、このままでは……,0,Not good. If this goes on--,0,糟糕，這樣下去的話……
7157,546BF9AC,8109,0,そのまま、座敷へと通された。,0,"From there, we are led into a reception room.",0,我們就這樣被帶往會客間。
