group_key,is_rep,priority,group_size,jp_type,section,index,id_hex,slot,ja,ja_tpl,locks
れた例の件で仲間集めをしなければいけないのだが……,0,85,2,normal,3,206,0F50CC62,text2,れた例の件で仲間集めをしなければいけないのだが……,れた例の件で仲間集めをしなければいけないのだが……,[]
應該要為了右近拜託的那件事而募集同伴的……,1,71,1,kanji_sentence,3,206,0F50CC62,text3,應該要為了右近拜託的那件事而募集同伴的……,應該要為了右近拜託的那件事而募集同伴的……,[]
的……,0,78,2,kanji_term,3,206,0F50CC62,text4,\xBC\xB4的……,{{L000}}{{L001}}的……,"[""\\xBC"", ""\\xB4""]"
的……,1,78,2,kanji_term,9,260,D6D4250A,text3,\x97的……,{{L000}}的……,"[""\\x97""]"
焦ったところで良い人材が見つかるとは限らないしな。,1,85,2,normal,3,208,2E1C7F12,text1,\x81焦ったところで良い人材が見つかるとは限らないしな。,{{L000}}焦ったところで良い人材が見つかるとは限らないしな。,"[""\\x81""]"
焦ったところで良い人材が見つかるとは限らないしな。,0,85,2,normal,3,208,2E1C7F12,text2,\x81焦ったところで良い人材が見つかるとは限らないしな。,{{L000}}焦ったところで良い人材が見つかるとは限らないしな。,"[""\\x81""]"
ころで良い人材が見つかるとは限らないしな。,1,101,1,normal,3,208,2E1C7F12,text3,ころで良い人材が見つかるとは限らないしな。,ころで良い人材が見つかるとは限らないしな。,[]
人材が見つかるとは限らないしな。,1,86,1,normal,3,208,2E1C7F12,text4,\x81\x84人材が見つかるとは限らないしな。,{{L000}}{{L001}}人材が見つかるとは限らないしな。,"[""\\x81"", ""\\x84""]"
材が見つかるとは限らないしな。,1,75,2,normal,3,209,1255FCDA,text1,\xBA材が見つかるとは限らないしな。,{{L000}}材が見つかるとは限らないしな。,"[""\\xBA""]"
材が見つかるとは限らないしな。,0,75,2,normal,3,209,1255FCDA,text2,\xBA材が見つかるとは限らないしな。,{{L000}}材が見つかるとは限らないしな。,"[""\\xBA""]"
は限らないしな。,1,88,1,normal,3,209,1255FCDA,text3,は限らないしな。,は限らないしな。,[]
定能找到好人才嘛。,1,74,1,kanji_term,3,210,8AB77B2C,text3,\x80定能找到好人才嘛。,{{L000}}定能找到好人才嘛。,"[""\\x80""]"
才嘛。,1,58,1,kanji_term,3,210,8AB77B2C,text4,才嘛。,才嘛。,[]
モフモフ、ムグムグ……,1,91,1,normal,3,212,B0BD1A5C,text3,モフモフ、ムグムグ……,モフモフ、ムグムグ……,[]
粉を練った生地を発酵させ蒸したものらしいが,1,101,1,normal,3,213,92826CCC,text3,\xAE粉を練った生地を発酵させ蒸したものらしいが,{{L000}}粉を練った生地を発酵させ蒸したものらしいが,"[""\\xAE""]"
せ蒸したものらしいが,1,80,1,normal,3,213,92826CCC,text4,せ蒸したものらしいが,せ蒸したものらしいが,[]
甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,1,90,2,normal,3,215,7F8CCE25,text1,\x81\xAA甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,{{L000}}{{L001}}甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,"[""\\x81"", ""\\xAA""]"
甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,0,90,2,normal,3,215,7F8CCE25,text2,\x81\xAA甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,{{L000}}{{L001}}甘みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,"[""\\x81"", ""\\xAA""]"
みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,1,110,1,normal,3,215,7F8CCE25,text3,\x98みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,{{L000}}みと絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,"[""\\x98""]"
と絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,1,100,1,normal,3,215,7F8CCE25,text4,と絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,と絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,[]
絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,1,90,2,normal,3,216,F918BC8B,text1,\xA8絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,{{L000}}絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,"[""\\xA8""]"
絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,0,90,2,normal,3,216,F918BC8B,text2,\xA8絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,{{L000}}絶妙なモチモチ加減……人材捜しより、美味い物探しの成果は上々だな,"[""\\xA8""]"
だな,1,82,1,normal,3,216,F918BC8B,text3,\x80\x85だな,{{L000}}{{L001}}だな,"[""\\x80"", ""\\x85""]"
ッコイイおにーさん。,1,80,1,normal,3,219,FA6B796B,text4,\x82\xABッコイイおにーさん。,{{L000}}{{L001}}ッコイイおにーさん。,"[""\\x82"", ""\\xAB""]"
コイイおにーさん。,1,69,2,normal,3,220,6289FE9D,text1,\x83コイイおにーさん。,{{L000}}コイイおにーさん。,"[""\\x83""]"
コイイおにーさん。,0,69,2,normal,3,220,6289FE9D,text2,\x83コイイおにーさん。,{{L000}}コイイおにーさん。,"[""\\x83""]"
ん？,0,92,3,normal,3,221,5EC07D55,text1,\x81\x86ん？,{{L000}}{{L001}}ん？,"[""\\x81"", ""\\x86""]"
ん？,0,92,3,normal,3,221,5EC07D55,text2,\x81\x86ん？,{{L000}}{{L001}}ん？,"[""\\x81"", ""\\x86""]"
ん？,1,92,3,normal,6,209,DCB62195,text4,ん？,ん？,[]
とそこには、 ほんわかとした雰囲気の少女がこちらを見つめていた。,1,110,1,normal,3,221,5EC07D55,text3,"\x8Bとそこには、
ほんわかとした雰囲気の少女がこちらを見つめていた。","{{L000}}とそこには、
ほんわかとした雰囲気の少女がこちらを見つめていた。","[""\\x8B""]"
とした雰囲気の少女がこちらを見つめていた。,1,91,1,normal,3,221,5EC07D55,text4,\x8Bとした雰囲気の少女がこちらを見つめていた。,{{L000}}とした雰囲気の少女がこちらを見つめていた。,"[""\\x8B""]"
の少女がこちらを見つめていた。,1,75,2,normal,3,222,46F56AB5,text1,の少女がこちらを見つめていた。,の少女がこちらを見つめていた。,[]
の少女がこちらを見つめていた。,0,75,2,normal,3,222,46F56AB5,text2,の少女がこちらを見つめていた。,の少女がこちらを見つめていた。,[]
ていた。,1,84,1,normal,3,222,46F56AB5,text3,\x82\x81ていた。,{{L000}}{{L001}}ていた。,"[""\\x82"", ""\\x81""]"
氣息的少女在看著我。,1,55,2,kanji_term,3,223,FDC34D9F,text1,\x8C氣息的少女在看著我。,{{L000}}氣息的少女在看著我。,"[""\\x8C""]"
氣息的少女在看著我。,0,55,2,kanji_term,3,223,FDC34D9F,text2,\x8C氣息的少女在看著我。,{{L000}}氣息的少女在看著我。,"[""\\x8C""]"
は格好良かったのに、前からは残念賞や……,1,80,2,normal,3,224,7CBB17E3,text1,\xBFは格好良かったのに、前からは残念賞や……,{{L000}}は格好良かったのに、前からは残念賞や……,"[""\\xBF""]"
は格好良かったのに、前からは残念賞や……,0,80,2,normal,3,224,7CBB17E3,text2,\xBFは格好良かったのに、前からは残念賞や……,{{L000}}は格好良かったのに、前からは残念賞や……,"[""\\xBF""]"
ったのに、前からは残念賞や……,1,95,1,normal,3,224,7CBB17E3,text3,ったのに、前からは残念賞や……,ったのに、前からは残念賞や……,[]
からは残念賞や……,1,79,1,normal,3,224,7CBB17E3,text4,\x89\x8Dからは残念賞や……,{{L000}}{{L001}}からは残念賞や……,"[""\\x89"", ""\\x8D""]"
残念賞や……,1,66,2,normal,3,225,3B1541BD,text1,\xAF残念賞や……,{{L000}}残念賞や……,"[""\\xAF""]"
残念賞や……,0,66,2,normal,3,225,3B1541BD,text2,\xAF残念賞や……,{{L000}}残念賞や……,"[""\\xAF""]"
看臉就是遺憾獎了……,1,60,1,kanji_sentence,3,225,3B1541BD,text3,\x80看臉就是遺憾獎了……,{{L000}}看臉就是遺憾獎了……,"[""\\x80""]"
家想問個路，方便嗎？,1,55,2,kanji_term,4,0,BC8D5D72,text1,家想問個路，方便嗎？,家想問個路，方便嗎？,[]
家想問個路，方便嗎？,0,55,2,kanji_term,4,0,BC8D5D72,text2,家想問個路，方便嗎？,家想問個路，方便嗎？,[]
しかも、そのまま普通に語りかけてくるって…… まったく悪気が無いっぽい！？,1,100,1,normal,4,0,BC8D5D72,text4,"しかも、そのまま普通に語りかけてくるって……
まったく悪気が無いっぽい！？","しかも、そのまま普通に語りかけてくるって……
まったく悪気が無いっぽい！？",[]
って…… まったく悪気が無いっぽい！？,1,79,2,normal,4,1,A5966C33,text1,"って……
まったく悪気が無いっぽい！？","って……
まったく悪気が無いっぽい！？",[]
って…… まったく悪気が無いっぽい！？,0,79,2,normal,4,1,A5966C33,text2,"って……
まったく悪気が無いっぽい！？","って……
まったく悪気が無いっぽい！？",[]
毫無惡意！？,1,71,1,kanji_term,4,1,A5966C33,text3,\x84毫無惡意！？,{{L000}}毫無惡意！？,"[""\\x84""]"
って名の、どこか知らん？,1,72,2,normal,4,2,4044F86E,text1,\x96\xA3って名の<旅籠屋:はたごや>、どこか知らん？,{{L000}}{{L001}}って名の{{L002}}、どこか知らん？,"[""\\x96"", ""\\xA3"", ""<旅籠屋:はたごや>""]"
って名の、どこか知らん？,0,72,2,normal,4,2,4044F86E,text2,\x96\xA3って名の<旅籠屋:はたごや>、どこか知らん？,{{L000}}{{L001}}って名の{{L002}}、どこか知らん？,"[""\\x96"", ""\\xA3"", ""<旅籠屋:はたごや>""]"
白楼閣っていうと……あそこしかないか。,1,79,2,normal,4,4,0D8C5965,text1,\x81\xA7白楼閣っていうと……あそこしかないか。,{{L000}}{{L001}}白楼閣っていうと……あそこしかないか。,"[""\\x81"", ""\\xA7""]"
白楼閣っていうと……あそこしかないか。,0,79,2,normal,4,4,0D8C5965,text2,\x81\xA7白楼閣っていうと……あそこしかないか。,{{L000}}{{L001}}白楼閣っていうと……あそこしかないか。,"[""\\x81"", ""\\xA7""]"
也只有那邊了吧。,1,73,1,kanji_term,4,4,0D8C5965,text3,\x80\xA6也只有那邊了吧。,{{L000}}{{L001}}也只有那邊了吧。,"[""\\x80"", ""\\xA6""]"
ると言えば知ってるな。,1,71,2,normal,4,5,C6D08AC0,text1,\x81\xA6ると言えば知ってるな。,{{L000}}{{L001}}ると言えば知ってるな。,"[""\\x81"", ""\\xA6""]"
ると言えば知ってるな。,0,71,2,normal,4,5,C6D08AC0,text2,\x81\xA6ると言えば知ってるな。,{{L000}}{{L001}}ると言えば知ってるな。,"[""\\x81"", ""\\xA6""]"
どう行ったらいいか教えてくれへん？,1,97,1,normal,4,5,C6D08AC0,text3,\x82\x89どう行ったらいいか教えてくれへん？,{{L000}}{{L001}}どう行ったらいいか教えてくれへん？,"[""\\x82"", ""\\x89""]"
嗎？,1,167,12,kanji_term,4,5,C6D08AC0,text4,\x8E\xBB嗎？,{{L000}}{{L001}}嗎？,"[""\\x8E"", ""\\xBB""]"
嗎？,0,167,12,kanji_term,6,198,E1A282D9,text4,\xA3嗎？,{{L000}}嗎？,"[""\\xA3""]"
嗎？,0,167,12,kanji_term,6,270,130D3EAC,text1,\x83嗎？,{{L000}}嗎？,"[""\\x83""]"
嗎？,0,167,12,kanji_term,6,270,130D3EAC,text2,\x83嗎？,{{L000}}嗎？,"[""\\x83""]"
嗎？,0,167,12,kanji_term,9,57,2B148998,text1,\xBA\x86嗎？,{{L000}}{{L001}}嗎？,"[""\\xBA"", ""\\x86""]"
嗎？,0,167,12,kanji_term,9,57,2B148998,text2,\xBA\x86嗎？,{{L000}}{{L001}}嗎？,"[""\\xBA"", ""\\x86""]"
嗎？,0,167,12,kanji_term,9,247,1BE1C9BD,text1,\xB3\xB3嗎？,{{L000}}{{L001}}嗎？,"[""\\xB3"", ""\\xB3""]"
嗎？,0,167,12,kanji_term,9,247,1BE1C9BD,text2,\xB3\xB3嗎？,{{L000}}{{L001}}嗎？,"[""\\xB3"", ""\\xB3""]"
嗎？,0,167,12,kanji_term,9,334,08CFC7E1,text4,\x8F\x97嗎？,{{L000}}{{L001}}嗎？,"[""\\x8F"", ""\\x97""]"
嗎？,0,167,12,kanji_term,10,1,FFB1A97E,text4,\x86嗎？,{{L000}}嗎？,"[""\\x86""]"
嗎？,0,167,12,kanji_term,12,41,A00332B2,text4,嗎？,嗎？,[]
嗎？,0,167,12,kanji_term,13,105,A7B35A26,text4,\x88\xB0嗎？,{{L000}}{{L001}}嗎？,"[""\\x88"", ""\\xB0""]"
…自分もちょうど戻る所だし案内してやるか。,1,81,2,normal,4,7,108969DD,text1,\x80\xA6…自分もちょうど戻る所だし案内してやるか。,{{L000}}{{L001}}…自分もちょうど戻る所だし案内してやるか。,"[""\\x80"", ""\\xA6""]"
…自分もちょうど戻る所だし案内してやるか。,0,81,2,normal,4,7,108969DD,text2,\x80\xA6…自分もちょうど戻る所だし案内してやるか。,{{L000}}{{L001}}…自分もちょうど戻る所だし案内してやるか。,"[""\\x80"", ""\\xA6""]"
うど戻る所だし案内してやるか。,1,95,1,normal,4,7,108969DD,text3,\x87うど戻る所だし案内してやるか。,{{L000}}うど戻る所だし案内してやるか。,"[""\\x87""]"
だし案内してやるか。,1,80,1,normal,4,7,108969DD,text4,だし案内してやるか。,だし案内してやるか。,[]
てやるか。,1,65,2,normal,4,8,76126923,text1,\x81\x97てやるか。,{{L000}}{{L001}}てやるか。,"[""\\x81"", ""\\x97""]"
てやるか。,0,65,2,normal,4,8,76126923,text2,\x81\x97てやるか。,{{L000}}{{L001}}てやるか。,"[""\\x81"", ""\\x97""]"
んって白楼閣に住んでたんか。じゃあ、これからお隣さんになるんやね,1,100,1,normal,4,8,76126923,text4,んって白楼閣に住んでたんか。じゃあ、これからお隣さんになるんやね,んって白楼閣に住んでたんか。じゃあ、これからお隣さんになるんやね,[]
やね,1,62,2,normal,4,9,160F7B88,text1,\x93やね,{{L000}}やね,"[""\\x93""]"
やね,0,62,2,normal,4,9,160F7B88,text2,\x93やね,{{L000}}やね,"[""\\x93""]"
さん？,1,73,1,normal,4,9,160F7B88,text4,\xA3さん？,{{L000}}さん？,"[""\\xA3""]"
てるんよ,1,64,2,normal,4,10,5D41C8D6,text1,\xA3てるんよ,{{L000}}てるんよ,"[""\\xA3""]"
てるんよ,0,64,2,normal,4,10,5D41C8D6,text2,\xA3てるんよ,{{L000}}てるんよ,"[""\\xA3""]"
。正確には、自分が喰っているモノへの視線が,1,101,1,normal,4,11,AC177A03,text3,\x8C。正確には、自分が喰っているモノへの視線が,{{L000}}。正確には、自分が喰っているモノへの視線が,"[""\\x8C""]"
正在吃的東西的視線。,1,55,2,kanji_term,4,12,E759C95D,text1,\x88\x91正在吃的東西的視線。,{{L000}}{{L001}}正在吃的東西的視線。,"[""\\x88"", ""\\x91""]"
正在吃的東西的視線。,0,55,2,kanji_term,4,12,E759C95D,text2,\x88\x91正在吃的東西的視線。,{{L000}}{{L001}}正在吃的東西的視線。,"[""\\x88"", ""\\x91""]"
と見られると喰いにくいだろうが,1,85,1,normal,4,12,E759C95D,text4,\x83\x83と見られると喰いにくいだろうが,{{L000}}{{L001}}と見られると喰いにくいだろうが,"[""\\x83"", ""\\x83""]"
難嚥下口耶。,1,51,2,kanji_term,4,13,E633F3DA,text1,\xBE\x88難嚥下口耶。,{{L000}}{{L001}}難嚥下口耶。,"[""\\xBE"", ""\\x88""]"
難嚥下口耶。,0,51,2,kanji_term,4,13,E633F3DA,text2,\xBE\x88難嚥下口耶。,{{L000}}{{L001}}難嚥下口耶。,"[""\\xBE"", ""\\x88""]"
個好像很好吃喔。,1,73,1,kanji_term,4,13,E633F3DA,text3,個好像很好吃喔。,個好像很好吃喔。,[]
